"Location" "sample" "value"
25170 "Pang" 0.352
25171 "Pang" 0.352
25172 "Pang" 0.352
25173 "Pang" 0.352
25174 "Pang" 0.352
25175 "Pang" 0
25176 "Pang" 0
25177 "Pang" 0
25178 "Pang" 0
25179 "Pang" 0
25180 "Pang" 0
25181 "Pang" 0
25182 "Pang" 0
25183 "Pang" 0
25184 "Pang" 0
25185 "Pang" 0
25186 "Pang" 0
25187 "Pang" 0
25188 "Pang" 0
25189 "Pang" 0
25190 "Pang" 0
25191 "Pang" 0
25192 "Pang" 0
25193 "Pang" 0
25194 "Pang" 0
25195 "Pang" 0
25196 "Pang" 0
25197 "Pang" 0
25198 "Pang" 0
25199 "Pang" 0
25200 "Pang" 0
25201 "Pang" 0
25202 "Pang" 0.352
25203 "Pang" 0.352
25204 "Pang" 0.352
25205 "Pang" 0.352
25206 "Pang" 0.352
25207 "Pang" 0.352
25208 "Pang" 0.352
25209 "Pang" 0.352
25210 "Pang" 0.352
25211 "Pang" 0
25212 "Pang" 0
25213 "Pang" 0
25214 "Pang" 0
25215 "Pang" 0
25216 "Pang" 0.352
25217 "Pang" 0.352
25218 "Pang" 0.352
25219 "Pang" 0.352
25220 "Pang" 0.352
25221 "Pang" 0.704
25222 "Pang" 0.704
25223 "Pang" 0.704
25224 "Pang" 0.352
25225 "Pang" 0.352
25226 "Pang" 0.704
25227 "Pang" 0.704
25228 "Pang" 0.704
25229 "Pang" 0.352
25230 "Pang" 0.352
25231 "Pang" 0.352
25232 "Pang" 0.352
25233 "Pang" 0.352
25234 "Pang" 0
25235 "Pang" 0
25236 "Pang" 0
25237 "Pang" 0
25238 "Pang" 0
25239 "Pang" 0
25240 "Pang" 0
25241 "Pang" 0
25242 "Pang" 0
25243 "Pang" 0
25244 "Pang" 0
25245 "Pang" 0
25246 "Pang" 0
25247 "Pang" 1.056
25248 "Pang" 1.408
25249 "Pang" 1.408
25250 "Pang" 1.408
25251 "Pang" 1.408
25252 "Pang" 1.408
25253 "Pang" 1.408
25254 "Pang" 1.408
25255 "Pang" 0.704
25256 "Pang" 0
25257 "Pang" 0
25258 "Pang" 0
25259 "Pang" 0
25260 "Pang" 0
25261 "Pang" 0
25262 "Pang" 0
25263 "Pang" 0
25264 "Pang" 0
25265 "Pang" 0
25266 "Pang" 0
25267 "Pang" 0
25268 "Pang" 0.352
25269 "Pang" 0.352
25270 "Pang" 0.352
25271 "Pang" 1.056
25272 "Pang" 1.056
25273 "Pang" 1.056
25274 "Pang" 1.056
25275 "Pang" 1.056
25276 "Pang" 1.056
25277 "Pang" 1.408
25278 "Pang" 2.465
25279 "Pang" 3.521
25280 "Pang" 3.169
25281 "Pang" 3.169
25282 "Pang" 3.169
25283 "Pang" 3.169
25284 "Pang" 2.817
25285 "Pang" 2.465
25286 "Pang" 2.113
25287 "Pang" 0.704
25288 "Pang" 0.704
25289 "Pang" 0.704
25290 "Pang" 1.056
25291 "Pang" 1.056
25292 "Pang" 1.056
25293 "Pang" 1.056
25294 "Pang" 1.056
25295 "Pang" 1.056
25296 "Pang" 1.056
25297 "Pang" 0.704
25298 "Pang" 0.704
25299 "Pang" 0.704
25300 "Pang" 0.704
25301 "Pang" 0.704
25302 "Pang" 0.704
25303 "Pang" 0.352
25304 "Pang" 0.352
25305 "Pang" 0
25306 "Pang" 0
25307 "Pang" 0
25308 "Pang" 0
25309 "Pang" 0
25310 "Pang" 0
25311 "Pang" 0
25312 "Pang" 0.352
25313 "Pang" 0.352
25314 "Pang" 0.352
25315 "Pang" 0.352
25316 "Pang" 0.352
25317 "Pang" 0.352
25318 "Pang" 0.704
25319 "Pang" 0.704
25320 "Pang" 0.352
25321 "Pang" 0.352
25322 "Pang" 0.352
25323 "Pang" 0.352
25324 "Pang" 0.352
25325 "Pang" 0.352
25326 "Pang" 0.352
25327 "Pang" 0.352
25328 "Pang" 0
25329 "Pang" 0
25330 "Pang" 0
25331 "Pang" 0
25332 "Pang" 0
25333 "Pang" 0
25334 "Pang" 0
25335 "Pang" 0
25336 "Pang" 0
25337 "Pang" 0
25338 "Pang" 0
25339 "Pang" 0
25340 "Pang" 0
25341 "Pang" 0
25342 "Pang" 0
25343 "Pang" 0
25344 "Pang" 0
25345 "Pang" 0
25346 "Pang" 0
25347 "Pang" 0
25348 "Pang" 0
25349 "Pang" 0
25350 "Pang" 0
25351 "Pang" 0
25352 "Pang" 0
25353 "Pang" 0
25354 "Pang" 0
25355 "Pang" 0
25356 "Pang" 0
25357 "Pang" 0
25358 "Pang" 0
25359 "Pang" 0
25360 "Pang" 0
25361 "Pang" 0
25362 "Pang" 0
25363 "Pang" 0
25364 "Pang" 0
25365 "Pang" 0
25366 "Pang" 0
25367 "Pang" 0
25368 "Pang" 0
25369 "Pang" 0
25370 "Pang" 0
25371 "Pang" 0
25372 "Pang" 0
25373 "Pang" 0
25374 "Pang" 0
25375 "Pang" 0
25376 "Pang" 0
25377 "Pang" 0
25378 "Pang" 0
25379 "Pang" 0
25380 "Pang" 0
25381 "Pang" 0
25382 "Pang" 0
25383 "Pang" 0
25384 "Pang" 0
25385 "Pang" 0.352
25386 "Pang" 0.352
25387 "Pang" 0.352
25388 "Pang" 0.352
25389 "Pang" 0.352
25390 "Pang" 0.352
25391 "Pang" 0.352
25392 "Pang" 0.352
25393 "Pang" 0.352
25394 "Pang" 0
25395 "Pang" 0
25396 "Pang" 0
25397 "Pang" 0
25398 "Pang" 0
25399 "Pang" 0
25400 "Pang" 0
25401 "Pang" 0
25402 "Pang" 0
25403 "Pang" 0
25404 "Pang" 0
25405 "Pang" 0
25406 "Pang" 0
25407 "Pang" 0
25408 "Pang" 0
25409 "Pang" 0
25410 "Pang" 0
25411 "Pang" 0
25412 "Pang" 0
25413 "Pang" 0.352
25414 "Pang" 0.352
25415 "Pang" 0.352
25416 "Pang" 0.352
25417 "Pang" 0.352
25418 "Pang" 0.352
25419 "Pang" 0.352
25420 "Pang" 0.352
25421 "Pang" 0.352
25422 "Pang" 0
25423 "Pang" 0
25424 "Pang" 0.704
25425 "Pang" 1.056
25426 "Pang" 2.465
25427 "Pang" 3.169
25428 "Pang" 3.521
25429 "Pang" 3.521
25430 "Pang" 3.521
25431 "Pang" 3.521
25432 "Pang" 2.817
25433 "Pang" 2.113
25434 "Pang" 1.056
25435 "Pang" 0
25436 "Pang" 0
25437 "Pang" 0
25438 "Pang" 0
25439 "Pang" 0
25440 "Pang" 0
25441 "Pang" 0
25442 "Pang" 0
25443 "Pang" 0
25444 "Pang" 0
25445 "Pang" 0
25446 "Pang" 0
25447 "Pang" 0
25448 "Pang" 0
25449 "Pang" 0
25450 "Pang" 0
25451 "Pang" 0
25452 "Pang" 0
25453 "Pang" 0
25454 "Pang" 0
25455 "Pang" 0
25456 "Pang" 0
25457 "Pang" 0
25458 "Pang" 0
25459 "Pang" 0
25460 "Pang" 0
25461 "Pang" 0
25462 "Pang" 0
25463 "Pang" 0
25464 "Pang" 0
25465 "Pang" 0.352
25466 "Pang" 0.352
25467 "Pang" 0.352
25468 "Pang" 0.352
25469 "Pang" 0.352
25470 "Pang" 1.408
25471 "Pang" 1.408
25472 "Pang" 1.408
25473 "Pang" 1.056
25474 "Pang" 1.056
25475 "Pang" 1.056
25476 "Pang" 1.056
25477 "Pang" 1.056
25478 "Pang" 0
25479 "Pang" 0
25480 "Pang" 0
25481 "Pang" 0
25482 "Pang" 0
25483 "Pang" 0
25484 "Pang" 0
25485 "Pang" 0
25486 "Pang" 0
25487 "Pang" 0
25488 "Pang" 0
25489 "Pang" 0
25490 "Pang" 0
25491 "Pang" 0
25492 "Pang" 0
25493 "Pang" 0
25494 "Pang" 0
25495 "Pang" 0
25496 "Pang" 0
25497 "Pang" 0
25498 "Pang" 0
25499 "Pang" 0.352
25500 "Pang" 1.056
25501 "Pang" 1.056
25502 "Pang" 1.056
25503 "Pang" 1.408
25504 "Pang" 1.408
25505 "Pang" 1.408
25506 "Pang" 1.408
25507 "Pang" 1.056
25508 "Pang" 0.352
25509 "Pang" 0.352
25510 "Pang" 0.352
25511 "Pang" 0.704
25512 "Pang" 0.352
25513 "Pang" 0.352
25514 "Pang" 0.352
25515 "Pang" 0.352
25516 "Pang" 0.704
25517 "Pang" 0.704
25518 "Pang" 0.704
25519 "Pang" 0.704
25520 "Pang" 0.352
25521 "Pang" 0.352
25522 "Pang" 0.704
25523 "Pang" 0.704
25524 "Pang" 0.704
25525 "Pang" 0.704
25526 "Pang" 0.704
25527 "Pang" 0.704
25528 "Pang" 0.704
25529 "Pang" 0.704
25530 "Pang" 1.056
25531 "Pang" 1.056
25532 "Pang" 0.352
25533 "Pang" 0.352
25534 "Pang" 0.704
25535 "Pang" 0.704
25536 "Pang" 0.704
25537 "Pang" 0.704
25538 "Pang" 0.704
25539 "Pang" 0.704
25540 "Pang" 1.76
25541 "Pang" 3.521
25542 "Pang" 4.225
25543 "Pang" 4.225
25544 "Pang" 4.577
25545 "Pang" 4.929
25546 "Pang" 4.929
25547 "Pang" 4.929
25548 "Pang" 3.873
25549 "Pang" 2.113
25550 "Pang" 1.408
25551 "Pang" 0.704
25552 "Pang" 0.352
25553 "Pang" 0
25554 "Pang" 0
25555 "Pang" 0
25556 "Pang" 0
25557 "Pang" 0
25558 "Pang" 0
25559 "Pang" 0
25560 "Pang" 0
25561 "Pang" 0
25562 "Pang" 0
25563 "Pang" 0
25564 "Pang" 0
25565 "Pang" 0
25566 "Pang" 0
25567 "Pang" 0
25568 "Pang" 0
25569 "Pang" 0
25570 "Pang" 0
25571 "Pang" 0
25572 "Pang" 0
25573 "Pang" 0
25574 "Pang" 0
25575 "Pang" 0
25576 "Pang" 0
25577 "Pang" 0
25578 "Pang" 0
25579 "Pang" 0
25580 "Pang" 0
25581 "Pang" 0
25582 "Pang" 0
25583 "Pang" 0
25584 "Pang" 0
25585 "Pang" 0
25586 "Pang" 0.704
25587 "Pang" 1.056
25588 "Pang" 1.056
25589 "Pang" 1.056
25590 "Pang" 1.056
25591 "Pang" 1.056
25592 "Pang" 1.056
25593 "Pang" 1.056
25594 "Pang" 0.704
25595 "Pang" 0
25596 "Pang" 0
25597 "Pang" 0.352
25598 "Pang" 0.352
25599 "Pang" 0.352
25600 "Pang" 0.352
25601 "Pang" 0.352
25602 "Pang" 1.056
25603 "Pang" 1.056
25604 "Pang" 1.056
25605 "Pang" 1.056
25606 "Pang" 1.056
25607 "Pang" 1.056
25608 "Pang" 1.056
25609 "Pang" 1.056
25610 "Pang" 0.352
25611 "Pang" 0.352
25612 "Pang" 0.352
25613 "Pang" 0.352
25614 "Pang" 0
25615 "Pang" 0
25616 "Pang" 0
25617 "Pang" 0
25618 "Pang" 0
25619 "Pang" 0
25620 "Pang" 0
25621 "Pang" 0
25622 "Pang" 0
25623 "Pang" 0
25624 "Pang" 0
25625 "Pang" 0
25626 "Pang" 0
25627 "Pang" 0
25628 "Pang" 0
25629 "Pang" 0
25630 "Pang" 0
25631 "Pang" 0
25632 "Pang" 0.352
25633 "Pang" 0.352
25634 "Pang" 0.352
25635 "Pang" 0.352
25636 "Pang" 0.352
25637 "Pang" 0.352
25638 "Pang" 0.352
25639 "Pang" 0.352
25640 "Pang" 0
25641 "Pang" 0
25642 "Pang" 0
25643 "Pang" 0
25644 "Pang" 0
25645 "Pang" 0
25646 "Pang" 0.352
25647 "Pang" 0.352
25648 "Pang" 0.352
25649 "Pang" 0.352
25650 "Pang" 0.352
25651 "Pang" 0.352
25652 "Pang" 0.352
25653 "Pang" 0.352
25654 "Pang" 0.352
25655 "Pang" 0.352
25656 "Pang" 0.352
25657 "Pang" 0.352
25658 "Pang" 0.704
25659 "Pang" 0.704
25660 "Pang" 0.704
25661 "Pang" 0.704
25662 "Pang" 0.352
25663 "Pang" 0.352
25664 "Pang" 0.352
25665 "Pang" 0.352
25666 "Pang" 0
25667 "Pang" 0
25668 "Pang" 0
25669 "Pang" 0
25670 "Pang" 0
25671 "Pang" 0
25672 "Pang" 0
25673 "Pang" 0
25674 "Pang" 0.352
25675 "Pang" 0.352
25676 "Pang" 0.352
25677 "Pang" 0.352
25678 "Pang" 0.352
25679 "Pang" 0.352
25680 "Pang" 0.352
25681 "Pang" 0.352
25682 "Pang" 0
25683 "Pang" 0
25684 "Pang" 0
25685 "Pang" 0
25686 "Pang" 0
25687 "Pang" 0
25688 "Pang" 0
25689 "Pang" 0
25690 "Pang" 0
25691 "Pang" 0
25692 "Pang" 0
25693 "Pang" 0
25694 "Pang" 0
25695 "Pang" 0
25696 "Pang" 0
25697 "Pang" 0
25698 "Pang" 0
25699 "Pang" 0
25700 "Pang" 0
25701 "Pang" 0
25702 "Pang" 0.352
25703 "Pang" 0.352
25704 "Pang" 0.352
25705 "Pang" 0.352
25706 "Pang" 0.352
25707 "Pang" 0.352
25708 "Pang" 0.352
25709 "Pang" 0.352
25710 "Pang" 0
25711 "Pang" 0
25712 "Pang" 0
25713 "Pang" 0
25714 "Pang" 0
25715 "Pang" 0
25716 "Pang" 0.352
25717 "Pang" 0.352
25718 "Pang" 0.352
25719 "Pang" 0.352
25720 "Pang" 0.352
25721 "Pang" 0.704
25722 "Pang" 0.704
25723 "Pang" 0.704
25724 "Pang" 0.352
25725 "Pang" 0.704
25726 "Pang" 0.704
25727 "Pang" 0.704
25728 "Pang" 0.704
25729 "Pang" 0.352
25730 "Pang" 0.352
25731 "Pang" 0.352
25732 "Pang" 0.352
25733 "Pang" 0
25734 "Pang" 0
25735 "Pang" 0
25736 "Pang" 0
25737 "Pang" 0
25738 "Pang" 0
25739 "Pang" 0
25740 "Pang" 0
25741 "Pang" 0
25742 "Pang" 0
25743 "Pang" 0
25744 "Pang" 0
25745 "Pang" 0.352
25746 "Pang" 0.352
25747 "Pang" 0.352
25748 "Pang" 0.352
25749 "Pang" 0.352
25750 "Pang" 0.352
25751 "Pang" 0.352
25752 "Pang" 0.352
25753 "Pang" 0
25754 "Pang" 0
25755 "Pang" 0
25756 "Pang" 0
25757 "Pang" 0
25758 "Pang" 0
25759 "Pang" 0
25760 "Pang" 0
25761 "Pang" 0
25762 "Pang" 0
25763 "Pang" 0
25764 "Pang" 0
25765 "Pang" 0
25766 "Pang" 0
25767 "Pang" 0
25768 "Pang" 0.352
25769 "Pang" 0.352
25770 "Pang" 0.352
25771 "Pang" 0.352
25772 "Pang" 0.352
25773 "Pang" 0.352
25774 "Pang" 0.352
25775 "Pang" 0.352
25776 "Pang" 0
25777 "Pang" 0
25778 "Pang" 0
25779 "Pang" 0
25780 "Pang" 0
25781 "Pang" 0
25782 "Pang" 0
25783 "Pang" 0
25784 "Pang" 0
25785 "Pang" 0
25786 "Pang" 0
25787 "Pang" 0
25788 "Pang" 0
25789 "Pang" 0
25790 "Pang" 0
25791 "Pang" 0
25792 "Pang" 0
25793 "Pang" 0
25794 "Pang" 0.352
25795 "Pang" 0.352
25796 "Pang" 0.352
25797 "Pang" 0.352
25798 "Pang" 0.704
25799 "Pang" 1.056
25800 "Pang" 1.056
25801 "Pang" 1.056
25802 "Pang" 1.056
25803 "Pang" 1.76
25804 "Pang" 1.76
25805 "Pang" 1.76
25806 "Pang" 1.408
25807 "Pang" 0.704
25808 "Pang" 0.704
25809 "Pang" 0.704
25810 "Pang" 0.704
25811 "Pang" 0.704
25812 "Pang" 0.352
25813 "Pang" 0.352
25814 "Pang" 0.352
25815 "Pang" 0.352
25816 "Pang" 0.352
25817 "Pang" 0.352
25818 "Pang" 0.352
25819 "Pang" 0
25820 "Pang" 0
25821 "Pang" 0.352
25822 "Pang" 0.704
25823 "Pang" 0.704
25824 "Pang" 0.704
25825 "Pang" 0.704
25826 "Pang" 0.704
25827 "Pang" 0.704
25828 "Pang" 0.704
25829 "Pang" 0.704
25830 "Pang" 0
25831 "Pang" 0
25832 "Pang" 0
25833 "Pang" 0
25834 "Pang" 0
25835 "Pang" 0
25836 "Pang" 0
25837 "Pang" 0
25838 "Pang" 0
25839 "Pang" 0
25840 "Pang" 0
25841 "Pang" 0
25842 "Pang" 0
25843 "Pang" 0
25844 "Pang" 0
25845 "Pang" 0
25846 "Pang" 0
25847 "Pang" 0
25848 "Pang" 0
25849 "Pang" 0
25850 "Pang" 0
25851 "Pang" 0
25852 "Pang" 0
25853 "Pang" 0
25854 "Pang" 0
25855 "Pang" 0
25856 "Pang" 0
25857 "Pang" 0
25858 "Pang" 0
25859 "Pang" 0
25860 "Pang" 0
25861 "Pang" 0
25862 "Pang" 0
25863 "Pang" 0
25864 "Pang" 0
25865 "Pang" 0
25866 "Pang" 0
25867 "Pang" 0
25868 "Pang" 0
25869 "Pang" 0
25870 "Pang" 0
25871 "Pang" 0
25872 "Pang" 0
25873 "Pang" 0
25874 "Pang" 0
25875 "Pang" 0
25876 "Pang" 0
25877 "Pang" 0
25878 "Pang" 0
25879 "Pang" 0
25880 "Pang" 0
25881 "Pang" 0
25882 "Pang" 0
25883 "Pang" 0
25884 "Pang" 0
25885 "Pang" 0
25886 "Pang" 0
25887 "Pang" 0
25888 "Pang" 0
25889 "Pang" 0
25890 "Pang" 0
25891 "Pang" 0
25892 "Pang" 0
25893 "Pang" 0
25894 "Pang" 0
25895 "Pang" 0
25896 "Pang" 0
25897 "Pang" 0
25898 "Pang" 0
25899 "Pang" 0.352
25900 "Pang" 0.352
25901 "Pang" 0.704
25902 "Pang" 0.704
25903 "Pang" 0.704
25904 "Pang" 0.704
25905 "Pang" 0.704
25906 "Pang" 0.704
25907 "Pang" 0.352
25908 "Pang" 0.352
25909 "Pang" 0.352
25910 "Pang" 0
25911 "Pang" 0
25912 "Pang" 0
25913 "Pang" 0
25914 "Pang" 0
25915 "Pang" 0
25916 "Pang" 0
25917 "Pang" 0
25918 "Pang" 0
25919 "Pang" 0
25920 "Pang" 0
25921 "Pang" 0
25922 "Pang" 0
25923 "Pang" 0
25924 "Pang" 0
25925 "Pang" 0.352
25926 "Pang" 0.352
25927 "Pang" 0.352
25928 "Pang" 0.704
25929 "Pang" 0.704
25930 "Pang" 0.704
25931 "Pang" 0.704
25932 "Pang" 0.704
25933 "Pang" 0.352
25934 "Pang" 0.704
25935 "Pang" 0.704
25936 "Pang" 0.352
25937 "Pang" 0.704
25938 "Pang" 0.352
25939 "Pang" 0.352
25940 "Pang" 0.352
25941 "Pang" 0.352
25942 "Pang" 0.352
25943 "Pang" 0.352
25944 "Pang" 0.352
25945 "Pang" 0
25946 "Pang" 0.352
25947 "Pang" 0.352
25948 "Pang" 0.352
25949 "Pang" 0.352
25950 "Pang" 0.704
25951 "Pang" 0.704
25952 "Pang" 0.704
25953 "Pang" 0.704
25954 "Pang" 0.352
25955 "Pang" 0.704
25956 "Pang" 1.056
25957 "Pang" 1.056
25958 "Pang" 1.056
25959 "Pang" 1.408
25960 "Pang" 1.76
25961 "Pang" 1.76
25962 "Pang" 2.465
25963 "Pang" 2.465
25964 "Pang" 2.113
25965 "Pang" 2.465
25966 "Pang" 2.113
25967 "Pang" 1.76
25968 "Pang" 1.408
25969 "Pang" 2.113
25970 "Pang" 1.408
25971 "Pang" 1.408
25972 "Pang" 1.056
25973 "Pang" 0.704
25974 "Pang" 0.704
25975 "Pang" 0.704
25976 "Pang" 0.704
25977 "Pang" 0
25978 "Pang" 0
25979 "Pang" 0
25980 "Pang" 0
25981 "Pang" 0
25982 "Pang" 0
25983 "Pang" 0
25984 "Pang" 0
25985 "Pang" 0
25986 "Pang" 0
25987 "Pang" 0
25988 "Pang" 0
25989 "Pang" 0
25990 "Pang" 0
25991 "Pang" 0
25992 "Pang" 0
25993 "Pang" 0
25994 "Pang" 0
25995 "Pang" 0
25996 "Pang" 0.704
25997 "Pang" 2.113
25998 "Pang" 2.113
25999 "Pang" 2.113
26000 "Pang" 2.113
26001 "Pang" 2.113
26002 "Pang" 2.113
26003 "Pang" 2.113
26004 "Pang" 1.408
26005 "Pang" 0
26006 "Pang" 0
26007 "Pang" 0
26008 "Pang" 0
26009 "Pang" 0
26010 "Pang" 0
26011 "Pang" 0
26012 "Pang" 0
26013 "Pang" 0
26014 "Pang" 0
26015 "Pang" 0
26016 "Pang" 0
26017 "Pang" 0
26018 "Pang" 0
26019 "Pang" 0
26020 "Pang" 0
26021 "Pang" 0
26022 "Pang" 0
26023 "Pang" 0
26024 "Pang" 0
26025 "Pang" 0
26026 "Pang" 0
26027 "Pang" 0
26028 "Pang" 0
26029 "Pang" 0
26030 "Pang" 0
26031 "Pang" 0
26032 "Pang" 0
26033 "Pang" 0
26034 "Pang" 0
26035 "Pang" 0
26036 "Pang" 0
26037 "Pang" 0
26038 "Pang" 0
26039 "Pang" 0
26040 "Pang" 0
26041 "Pang" 0
26042 "Pang" 0
26043 "Pang" 0
26044 "Pang" 0.352
26045 "Pang" 0.352
26046 "Pang" 0.352
26047 "Pang" 0.352
26048 "Pang" 0.704
26049 "Pang" 0.704
26050 "Pang" 0.704
26051 "Pang" 0.704
26052 "Pang" 0.704
26053 "Pang" 0.352
26054 "Pang" 0.352
26055 "Pang" 0.352
26056 "Pang" 0
26057 "Pang" 0
26058 "Pang" 0
26059 "Pang" 0
26060 "Pang" 0
26061 "Pang" 0
26062 "Pang" 0
26063 "Pang" 0
26064 "Pang" 0
26065 "Pang" 0
26066 "Pang" 0
26067 "Pang" 0
26068 "Pang" 0
26069 "Pang" 0
26070 "Pang" 0
26071 "Pang" 0
26072 "Pang" 0
26073 "Pang" 0
26074 "Pang" 0
26075 "Pang" 0
26076 "Pang" 0
26077 "Pang" 0
26078 "Pang" 0
26079 "Pang" 0
26080 "Pang" 0
26081 "Pang" 0
26082 "Pang" 0
26083 "Pang" 0
26084 "Pang" 0
26085 "Pang" 0
26086 "Pang" 0
26087 "Pang" 0.352
26088 "Pang" 0.352
26089 "Pang" 0.352
26090 "Pang" 0.352
26091 "Pang" 0.704
26092 "Pang" 0.704
26093 "Pang" 0.704
26094 "Pang" 0.704
26095 "Pang" 1.056
26096 "Pang" 0.704
26097 "Pang" 0.704
26098 "Pang" 0.704
26099 "Pang" 0.704
26100 "Pang" 0.352
26101 "Pang" 0.352
26102 "Pang" 0.352
26103 "Pang" 0.352
26104 "Pang" 0.352
26105 "Pang" 0
26106 "Pang" 0
26107 "Pang" 0
26108 "Pang" 0
26109 "Pang" 0
26110 "Pang" 0
26111 "Pang" 0
26112 "Pang" 0
26113 "Pang" 0
26114 "Pang" 0
26115 "Pang" 0
26116 "Pang" 0
26117 "Pang" 0
26118 "Pang" 0
26119 "Pang" 0
26120 "Pang" 0
26121 "Pang" 0
26122 "Pang" 0
26123 "Pang" 0
26124 "Pang" 0
26125 "Pang" 0
26126 "Pang" 0
26127 "Pang" 0
26128 "Pang" 0
26129 "Pang" 0
26130 "Pang" 0
26131 "Pang" 0
26132 "Pang" 0
26133 "Pang" 0
26134 "Pang" 0
26135 "Pang" 0
26136 "Pang" 0
26137 "Pang" 0
26138 "Pang" 0
26139 "Pang" 0.352
26140 "Pang" 0.352
26141 "Pang" 0.352
26142 "Pang" 0.352
26143 "Pang" 0.352
26144 "Pang" 0.352
26145 "Pang" 0.352
26146 "Pang" 0.352
26147 "Pang" 0
26148 "Pang" 0
26149 "Pang" 0
26150 "Pang" 0
26151 "Pang" 0
26152 "Pang" 0.352
26153 "Pang" 0.352
26154 "Pang" 0.704
26155 "Pang" 0.704
26156 "Pang" 0.704
26157 "Pang" 0.704
26158 "Pang" 0.704
26159 "Pang" 0.704
26160 "Pang" 0.352
26161 "Pang" 0.352
26162 "Pang" 0
26163 "Pang" 0
26164 "Pang" 0
26165 "Pang" 0
26166 "Pang" 0
26167 "Pang" 0
26168 "Pang" 0
26169 "Pang" 0
26170 "Pang" 0.352
26171 "Pang" 3.169
26172 "Pang" 3.169
26173 "Pang" 3.521
26174 "Pang" 3.521
26175 "Pang" 3.521
26176 "Pang" 3.873
26177 "Pang" 3.873
26178 "Pang" 3.873
26179 "Pang" 2.113
26180 "Pang" 1.056
26181 "Pang" 0.352
26182 "Pang" 0.352
26183 "Pang" 0.352
26184 "Pang" 0.352
26185 "Pang" 0.352
26186 "Pang" 0.352
26187 "Pang" 0.352
26188 "Pang" 0.352
26189 "Pang" 0.352
26190 "Pang" 0.352
26191 "Pang" 0.352
26192 "Pang" 0.352
26193 "Pang" 0
26194 "Pang" 0
26195 "Pang" 0
26196 "Pang" 0
26197 "Pang" 0
26198 "Pang" 0
26199 "Pang" 0
26200 "Pang" 0
26201 "Pang" 0
26202 "Pang" 0
26203 "Pang" 0
26204 "Pang" 0
26205 "Pang" 0
26206 "Pang" 0
26207 "Pang" 0
26208 "Pang" 0
26209 "Pang" 0.352
26210 "Pang" 0.704
26211 "Pang" 0.704
26212 "Pang" 0.704
26213 "Pang" 0.704
26214 "Pang" 0.704
26215 "Pang" 0.704
26216 "Pang" 0.704
26217 "Pang" 0.704
26218 "Pang" 0.352
26219 "Pang" 0
26220 "Pang" 0
26221 "Pang" 0
26222 "Pang" 0
26223 "Pang" 0
26224 "Pang" 0
26225 "Pang" 0
26226 "Pang" 0
26227 "Pang" 0
26228 "Pang" 0
26229 "Pang" 0
26230 "Pang" 0
26231 "Pang" 0
26232 "Pang" 0
26233 "Pang" 0
26234 "Pang" 0
26235 "Pang" 0
26236 "Pang" 0
26237 "Pang" 0
26238 "Pang" 0
26239 "Pang" 0
26240 "Pang" 0
26241 "Pang" 0.352
26242 "Pang" 0.352
26243 "Pang" 0.352
26244 "Pang" 0.352
26245 "Pang" 0.352
26246 "Pang" 0
26247 "Pang" 0.352
26248 "Pang" 0.352
26249 "Pang" 0.352
26250 "Pang" 0.352
26251 "Pang" 0.352
26252 "Pang" 0.352
26253 "Pang" 0.352
26254 "Pang" 0.352
26255 "Pang" 0
26256 "Pang" 0
26257 "Pang" 0
26258 "Pang" 0
26259 "Pang" 0
26260 "Pang" 0
26261 "Pang" 0
26262 "Pang" 0
26263 "Pang" 0
26264 "Pang" 0
26265 "Pang" 0
26266 "Pang" 0
26267 "Pang" 0
26268 "Pang" 0
26269 "Pang" 0
26270 "Pang" 0
26271 "Pang" 0
26272 "Pang" 0
26273 "Pang" 0
26274 "Pang" 0
26275 "Pang" 0
26276 "Pang" 0
26277 "Pang" 0
26278 "Pang" 0
26279 "Pang" 0
26280 "Pang" 0
26281 "Pang" 0
26282 "Pang" 0
26283 "Pang" 0
26284 "Pang" 0
26285 "Pang" 0
26286 "Pang" 0
26287 "Pang" 0
26288 "Pang" 0
26289 "Pang" 0
26290 "Pang" 0
26291 "Pang" 0
26292 "Pang" 0
26293 "Pang" 0
26294 "Pang" 0
26295 "Pang" 0
26296 "Pang" 0
26297 "Pang" 0
26298 "Pang" 0
26299 "Pang" 0
26300 "Pang" 0
26301 "Pang" 0.352
26302 "Pang" 0.352
26303 "Pang" 0.352
26304 "Pang" 0.352
26305 "Pang" 0.352
26306 "Pang" 0.352
26307 "Pang" 0.704
26308 "Pang" 1.056
26309 "Pang" 0.704
26310 "Pang" 0.704
26311 "Pang" 0.704
26312 "Pang" 1.056
26313 "Pang" 1.056
26314 "Pang" 1.408
26315 "Pang" 1.408
26316 "Pang" 1.056
26317 "Pang" 1.056
26318 "Pang" 1.056
26319 "Pang" 1.056
26320 "Pang" 1.056
26321 "Pang" 1.408
26322 "Pang" 1.408
26323 "Pang" 0.704
26324 "Pang" 0.352
26325 "Pang" 0.352
26326 "Pang" 0.352
26327 "Pang" 0.352
26328 "Pang" 0.352
26329 "Pang" 0
26330 "Pang" 0.352
26331 "Pang" 0.352
26332 "Pang" 0.352
26333 "Pang" 0.352
26334 "Pang" 0.352
26335 "Pang" 0.352
26336 "Pang" 0.352
26337 "Pang" 0.352
26338 "Pang" 0
26339 "Pang" 0
26340 "Pang" 0
26341 "Pang" 0
26342 "Pang" 0
26343 "Pang" 0
26344 "Pang" 0
